gender,birth,marriage,religion,income,code_job,code_region
2,1935,2,2,9999,NA,3
2,1959,3,1,9999,NA,3
1,1936,1,2,9999,611,3
2,1936,1,2,9999,611,3
2,1998,0,2,9999,NA,3
1,1999,0,2,9999,NA,3
1,1941,1,2,9999,611,3
2,1941,1,1,9999,611,3
1,1968,3,2,257,875,3
1,1996,5,2,9999,NA,3
2,1998,0,2,9999,NA,3
2,1934,2,1,9999,NA,3
1,1941,1,1,9999,611,4
2,1935,1,1,9999,611,4
2,1938,2,1,9999,NA,4
2,1932,2,1,9999,611,4
1,1964,1,2,9999,611,4
2,1969,1,2,130,521,4
2,1995,5,2,9999,NA,4
1,1976,1,2,262,773,4
2,1970,1,2,80.8,873,4
2,2006,0,2,9999,NA,4
2,1965,3,1,54,442,2
1,1999,0,2,9999,NA,2
2,2002,0,2,9999,NA,2
2,1932,5,1,9999,NA,1
1,1941,1,1,9999,NA,4
2,1952,1,1,9999,NA,4
2,1925,2,1,9999,NA,4
2,1949,2,2,9999,611,4
1,1955,1,1,9999,611,4
2,1960,1,2,9999,611,4
2,1935,2,1,9999,NA,3
1,1968,5,1,9999,521,3
1,1946,1,1,9999,NA,3
2,1942,1,1,9999,NA,3
2,1961,4,2,122.5,952,3
1,1960,5,1,83,922,3
2,1947,1,2,9999,NA,3
1,1946,1,1,9999,NA,3
2,1953,1,1,9999,NA,3
2,1937,2,1,9999,NA,3
1,1952,1,1,9999,613,2
2,1964,1,1,9999,611,2
2,1956,2,1,200,421,2
1,1990,5,2,9999,NA,2
2,1991,5,2,220,399,2
1,1969,1,1,635,312,3
2,1968,1,1,9999,NA,3
1,2008,0,1,9999,NA,3
1,2010,0,1,9999,NA,3
2,2013,0,1,9999,NA,3
2,1976,5,2,170.5,245,2
1,1985,5,2,416.7,510,2
1,1963,1,2,691,141,1
2,1969,1,2,150,399,1
2,1992,5,2,9999,NA,1
2,1995,5,2,9999,NA,1
2,2002,0,2,9999,NA,1
1,1965,1,2,130,930,1
1,1930,1,2,9999,NA,1
2,1933,1,2,9999,NA,1
2,1986,1,2,9999,NA,1
1,2012,0,2,9999,NA,1
1,1935,2,1,9999,NA,2
2,1970,5,1,9999,NA,2
1,1983,1,2,650,320,2
2,1983,1,2,223.3,320,2
2,2011,0,2,9999,NA,2
1,2013,0,2,9999,NA,2
1,1942,1,2,9999,NA,1
2,1950,1,2,9999,NA,1
2,1937,2,2,9999,NA,4
1,1968,1,2,223.2,751,4
2,1969,1,2,18,421,4
2,1993,5,2,140,521,4
1,2004,0,2,9999,NA,4
1,2006,0,2,9999,NA,4
1,1935,1,1,9999,611,4
2,1938,1,1,9999,611,4
1,1934,1,1,9999,NA,4
2,1935,1,1,9999,NA,4
1,1977,5,2,341.7,741,4
1,1975,1,2,372,252,4
2,1979,1,2,0,252,4
1,2008,0,2,9999,NA,4
2,1942,2,2,9999,NA,4
2,1943,1,2,9999,NA,4
2,1953,2,1,9999,421,4
1,1925,2,2,9999,NA,4
1,1943,1,2,9999,NA,4
2,1947,1,2,9999,NA,4
2,1942,5,1,9999,NA,4
1,1980,1,2,395,231,4
2,1982,1,2,9999,NA,4
2,2010,0,2,9999,NA,4
2,1948,2,2,9999,NA,4
1,1966,5,2,9999,NA,4
1,1942,1,1,9999,521,4
2,1946,1,1,30,951,4
1,1935,1,2,9999,611,4
2,1937,1,2,9999,NA,4
1,1942,1,1,50,999,4
2,1949,1,1,9999,991,4
2,1963,3,1,9999,NA,4
1,1989,5,1,166.3,442,4
1,1956,1,2,112.5,773,2
2,1961,1,2,100,952,2
2,1985,5,2,220,259,2
2,1950,3,2,40,941,7
1,1952,1,1,9999,873,7
2,1955,1,1,199.8,441,7
1,1982,1,1,310.8,873,7
1,1988,5,1,180,873,7
1,1951,1,2,9999,NA,7
2,1961,1,2,9999,NA,7
2,1949,2,2,9999,NA,7
2,1942,2,1,9999,NA,7
1,1941,1,2,9999,NA,7
2,1941,1,2,9999,NA,7
2,1930,2,1,9999,NA,7
1,1974,1,2,768.8,854,7
2,1983,1,2,9999,NA,7
2,2010,0,2,9999,NA,7
2,2013,0,2,9999,NA,7
1,1932,2,2,9999,NA,7
2,1947,2,1,20,941,7
1,1994,5,2,212,521,7
1,1970,5,2,9999,141,7
2,1935,2,1,9999,NA,7
2,1943,2,2,9999,NA,7
1,1973,1,1,360,854,7
2,1976,1,1,30,392,7
1,2001,0,1,9999,NA,7
1,2003,0,1,9999,NA,7
2,1936,2,1,9999,941,7
2,1938,2,2,9999,NA,7
2,1928,2,1,9999,NA,7
1,1937,1,2,9999,611,4
2,1941,1,2,9999,611,4
1,1938,1,2,9999,611,4
2,1942,1,2,9999,NA,4
2,1940,2,2,9999,NA,4
2,1945,2,2,9999,NA,4
1,1966,3,2,9999,NA,4
2,1941,2,2,9999,NA,4
1,1933,1,1,9999,NA,4
2,1942,1,1,9999,NA,4
2,1942,2,1,9999,NA,7
2,1950,1,1,9999,NA,4
1,1942,1,1,9999,NA,4
1,1941,1,1,9999,NA,4
2,1951,1,1,132,991,4
2,1936,4,1,9999,NA,4
2,1936,2,1,9999,NA,4
2,1941,2,1,9999,NA,4
1,1947,6,2,9999,NA,4
2,1954,2,2,9999,NA,4
2,1933,2,1,9999,NA,7
1,1952,1,2,9999,NA,7
2,1956,1,1,9999,NA,7
2,1981,5,2,170,442,7
2,1947,1,2,9999,NA,7
1,1941,1,2,9999,NA,7
1,1972,1,2,465.5,442,7
2,1973,1,2,9999,521,7
2,1996,5,2,9999,NA,7
2,1999,0,2,9999,NA,7
2,1954,3,2,9999,952,7
2,1959,3,1,9999,NA,7
1,1947,1,1,9999,611,7
2,1949,1,1,9999,611,7
1,1975,5,1,9999,999,7
1,1939,1,2,9999,611,7
2,1943,1,2,9999,611,7
1,1932,1,1,9999,NA,7
2,1938,1,1,9999,NA,7
1,1951,1,2,126.6,942,7
2,1954,1,2,9999,611,7
2,1931,2,1,9999,NA,7
1,1937,1,2,9999,611,7
2,1944,1,2,9999,611,7
2,1932,2,1,9999,NA,7
2,1938,2,1,9999,NA,7
2,1935,2,1,9999,NA,7
1,1929,1,2,9999,NA,7
2,1933,1,2,9999,NA,7
1,1940,1,2,9999,611,7
2,1944,1,1,9999,611,7
1,1943,1,2,9999,611,7
2,1945,1,2,9999,611,7
2,1931,2,1,9999,NA,7
1,1947,1,2,9999,NA,2
2,1954,1,2,77,930,2
1,1944,1,1,9999,NA,2
2,1946,1,1,9999,NA,2
1,1939,1,1,9999,NA,2
2,1939,1,1,9999,NA,2
1,1940,1,1,9999,NA,2
2,1945,1,1,9999,NA,2
2,1943,2,1,9999,NA,2
1,1959,1,1,9999,873,2
2,1961,1,1,128,930,2
1,1982,1,1,258.2,530,2
2,1982,1,1,9999,NA,2
2,2010,0,1,9999,NA,2
1,2013,0,1,9999,NA,2
1,1938,1,1,9999,NA,2
2,1942,1,1,9999,NA,2
2,1964,2,1,88,721,2
2,1989,5,1,9999,NA,2
2,1990,5,1,210,243,2
2,1993,5,1,9999,NA,2
1,1941,1,2,9999,NA,7
2,1944,1,1,9999,NA,7
2,1940,2,2,9999,NA,7
1,1967,1,1,257,811,7
2,1968,1,1,140.3,313,7
2,1996,5,1,9999,NA,7
1,1968,1,1,129,930,7
2,1966,1,1,9999,NA,7
1,2000,0,1,9999,NA,7
1,2005,0,1,9999,NA,7
2,1938,2,2,9999,NA,7
1,1963,1,1,220.6,854,7
2,1964,1,1,9999,NA,7
2,1988,5,1,157.8,441,7
2,1931,2,1,9999,NA,7
1,1961,1,2,145,873,7
2,1967,1,2,9999,NA,7
2,1994,5,2,9999,521,7
1,2000,0,2,9999,NA,7
1,1979,1,2,237,843,4
2,1979,1,1,40,930,4
2,2006,0,2,9999,NA,4
1,1971,1,2,270,799,4
2,1971,1,2,9999,NA,4
1,1996,5,2,9999,NA,4
1,1999,0,2,9999,NA,4
1,1946,1,2,156.2,799,4
2,1947,1,2,9999,NA,4
2,1952,3,1,120,247,4
2,1992,5,1,9999,NA,4
1,1960,1,2,9999,151,4
2,1964,1,1,9999,NA,4
2,1988,5,2,160,247,4
1,1991,5,2,9999,NA,4
1,1946,1,1,9999,NA,4
2,1950,1,1,95,999,4
2,2004,0,1,9999,NA,4
1,1970,1,2,282,873,4
2,1977,1,2,9999,NA,4
2,2008,0,2,9999,NA,4
2,2011,0,2,9999,NA,4
1,1960,1,2,607.5,311,4
2,1963,1,2,91.7,530,4
2,1996,5,2,9999,NA,4
1,1972,1,2,9999,771,4
2,1978,1,2,60,930,4
2,2004,0,2,9999,NA,4
1,2006,0,2,9999,NA,4
2,1972,3,2,9999,NA,4
2,1997,0,2,9999,NA,4
1,2000,0,2,9999,NA,4
2,1942,2,1,9999,NA,4
2,1943,2,2,9999,NA,4
2,1940,2,1,9999,611,4
2,1931,2,2,9999,NA,4
2,1931,2,2,9999,NA,7
1,1965,1,2,9999,NA,7
2,1975,1,2,9999,NA,7
2,1934,2,2,9999,NA,7
2,1933,2,1,9999,NA,7
2,1934,2,2,9999,NA,7
2,1935,2,2,9999,NA,7
1,1940,1,2,9999,611,7
2,1949,1,1,9999,611,7
2,1938,2,1,9999,NA,7
1,1944,1,2,9999,611,7
2,1950,1,2,9999,NA,7
1,1974,1,2,350,311,7
1,1977,5,2,9999,762,7
2,1975,1,2,333.3,259,7
1,1955,1,1,9999,873,7
2,1957,1,1,120,421,7
2,1983,5,1,100,399,7
2,1985,5,1,9999,NA,7
1,1990,5,1,9999,NA,7
1,1967,1,2,9999,159,7
2,1970,1,2,297.2,442,7
1,1997,0,2,9999,NA,7
1,1964,1,1,150,151,7
2,1971,1,1,40,151,7
2,1992,5,1,117,259,7
2,1995,5,1,9999,NA,7
2,1997,0,1,9999,NA,7
2,2002,0,1,9999,NA,7
1,1950,2,2,87.3,941,2
1,1958,1,2,9999,772,7
2,1964,1,2,9999,NA,7
1,1989,5,2,9999,910,7
2,1995,5,2,9999,NA,7
2,1934,2,2,9999,NA,7
1,1953,1,2,9999,772,7
2,1959,1,1,101.6,442,7
1,1947,1,1,9999,510,7
2,1953,1,1,9999,NA,7
2,1957,1,1,9999,NA,7
2,1992,5,1,9999,NA,7
1,1998,0,1,9999,NA,7
2,1953,2,1,9999,611,7
2,1938,2,2,9999,611,7
1,1937,1,2,9999,611,7
2,1941,1,2,9999,611,7
2,2002,0,2,9999,NA,7
1,1955,1,2,9999,NA,2
2,1960,1,2,9999,NA,2
2,1984,1,2,200,283,2
1,1986,5,2,195,274,2
1,1934,2,2,9999,NA,7
2,1946,2,1,9999,611,7
1,1950,1,2,9999,999,2
2,1954,1,2,9999,NA,2
2,1982,5,2,333,246,2
2,1983,5,2,291,243,2
1,1973,1,2,299.2,743,2
2,1974,1,2,70,314,2
2,2009,0,2,9999,NA,2
2,2009,0,2,9999,NA,2
1,1958,3,1,9999,NA,2
1,1952,1,2,228.8,863,2
2,1956,1,1,9999,NA,2
1,1982,5,2,308.8,741,2
1,1933,1,1,9999,NA,2
2,1943,1,1,9999,NA,2
2,1962,2,1,9999,NA,2
1,1942,1,2,75,942,2
2,1946,1,2,9999,NA,2
2,1955,1,2,9999,NA,2
1,1958,1,2,9999,NA,2
1,1943,3,1,9999,NA,2
2,1942,2,1,9999,NA,4
2,1946,2,1,9999,NA,4
1,1947,1,2,9999,941,7
2,1950,1,2,9999,930,7
1,1937,2,1,9999,611,7
2,1945,2,1,9999,NA,7
1,1976,5,2,9999,NA,7
1,1932,1,2,9999,NA,7
2,1932,1,2,9999,611,7
1,1935,2,1,9999,NA,7
2,1932,2,1,9999,NA,7
1,1936,1,1,9999,611,4
2,1940,1,1,9999,611,4
2,1935,2,1,9999,NA,4
2,1957,3,2,9999,NA,3
1,1954,1,1,9999,910,7
2,1955,1,1,75,941,7
1,1988,5,1,9999,NA,7
2,1964,3,1,9999,259,7
1,1994,5,1,9999,NA,7
1,1998,0,1,9999,NA,7
1,1955,1,1,604.1,131,7
2,1975,1,1,9999,251,7
1,2005,0,2,9999,NA,7
1,1942,1,1,30,922,7
2,1948,1,1,9999,NA,7
1,1946,1,2,9999,NA,7
2,1950,1,2,9999,NA,7
2,1941,2,2,9999,611,7
1,1978,5,2,225,799,7
1,1962,1,1,9999,873,7
2,1995,5,1,9999,NA,7
1,1997,0,1,9999,NA,7
2,1938,2,1,9999,NA,7
2,1970,1,1,9999,NA,7
2,2010,0,1,9999,NA,7
1,1936,1,2,9999,611,7
2,1945,1,2,9999,611,7
1,1947,1,2,9999,611,7
2,1952,1,2,9999,611,7
1,1963,1,2,189.6,743,4
2,1970,1,1,189.6,855,4
1,1996,5,2,9999,NA,4
2,1998,0,2,9999,NA,4
1,1967,1,2,1084,831,7
2,1969,1,2,255,247,7
1,1994,5,2,9999,NA,7
2,1996,5,2,9999,NA,7
2,1998,0,2,9999,NA,7
2,1941,2,1,9999,611,7
1,1974,1,1,9999,852,7
2,1980,1,1,9999,NA,7
2,2002,0,1,9999,NA,7
1,2007,0,1,9999,NA,7
1,1971,1,2,433.3,874,7
2,1973,1,2,9999,NA,7
2,2000,0,2,9999,NA,7
2,2003,0,2,9999,NA,7
1,1945,3,2,9999,NA,7
1,1951,1,2,9999,NA,7
2,1957,1,2,117.2,941,7
2,1951,2,2,9999,NA,7
2,1934,2,1,9999,NA,7
1,1954,5,2,9999,NA,7
2,1944,2,1,9999,NA,7
1,1978,1,1,287.5,832,7
2,1992,1,1,9999,952,7
1,1962,1,2,609,312,7
2,1970,1,2,9999,510,7
1,1991,5,2,9999,NA,7
2,1993,5,2,9999,NA,7
2,1928,2,1,9999,NA,4
2,1976,3,2,80,999,2
1,1998,0,2,9999,NA,2
1,2003,0,2,9999,NA,2
1,1936,2,1,9999,NA,7
1,1957,1,2,210,910,7
2,1954,1,2,9999,NA,7
1,1955,3,2,9999,910,7
1,1989,5,2,9999,NA,7
2,1991,3,2,9999,NA,7
1,2009,0,2,9999,NA,7
2,2013,0,2,9999,NA,7
2,1939,2,1,9999,NA,2
2,1941,2,2,9999,530,2
1,1958,4,2,9999,NA,2
2,1937,2,1,9999,819,2
2,1929,2,1,9999,NA,2
1,1968,1,2,291.2,235,2
2,1977,1,2,9999,NA,2
1,2001,0,2,9999,NA,2
2,2003,0,2,9999,NA,2
2,1947,2,2,148,441,2
1,1935,1,1,9999,NA,4
2,1944,1,1,9999,NA,4
1,1958,1,1,240,874,2
2,1958,1,1,9999,NA,2
2,1937,2,1,9999,NA,2
2,1932,2,2,9999,991,2
1,1968,5,2,9999,NA,2
1,1942,1,1,9999,NA,2
2,1946,1,1,9999,NA,2
1,1967,1,1,9999,999,2
2,1976,1,1,9999,NA,2
2,2008,0,1,9999,NA,2
1,1972,1,1,215,832,2
2,1972,1,1,9999,259,2
2,1996,5,1,9999,NA,2
1,1999,0,1,9999,NA,2
2,1940,2,1,15,941,2
1,1938,1,2,9999,611,6
2,1943,1,2,9999,611,6
1,1942,1,2,9999,NA,6
2,1946,1,2,9999,NA,6
1,1960,5,2,9999,NA,6
2,1935,2,1,9999,NA,6
2,1960,3,1,9999,NA,6
1,1942,2,2,9999,NA,6
1,1980,5,2,355,252,6
1,1927,1,2,9999,NA,6
2,1940,1,2,9999,NA,6
2,1941,2,1,9999,NA,7
1,1966,1,2,413,159,6
2,1966,1,1,9999,NA,6
1,1989,5,2,9999,NA,6
2,1938,3,1,9999,NA,1
1,1948,1,1,9999,NA,1
2,1947,1,1,9999,NA,1
2,1970,3,1,150,399,1
1,1971,1,1,9999,892,1
2,1974,1,1,100,521,1
1,2000,0,1,9999,NA,1
2,2003,0,1,9999,NA,1
2,1953,1,1,9999,429,1
1,1943,1,1,9999,NA,1
1,1965,1,1,426.7,231,1
2,1969,1,1,150,251,1
1,2002,0,1,9999,NA,1
1,2004,0,1,9999,NA,1
1,1970,1,2,232.5,910,1
2,1970,1,1,40,952,1
2,1997,0,1,9999,NA,1
1,1999,0,1,9999,NA,1
1,1952,3,1,9999,NA,6
2,1931,2,2,9999,NA,6
1,1957,1,2,9999,611,6
2,1968,1,2,9999,611,6
1,1989,5,2,9999,NA,6
1,1951,1,2,9999,611,6
2,1953,1,2,9999,611,6
1,1942,1,2,131.7,941,6
2,1943,1,2,9999,NA,6
1,1935,2,2,9999,NA,6
2,1936,2,2,86,952,6
2,1945,2,1,9999,NA,6
1,1951,3,2,9999,NA,6
2,1932,1,1,9999,NA,6
1,1923,1,2,9999,NA,6
1,1960,3,2,9999,NA,6
2,1972,3,2,148,441,6
1,1995,5,2,9999,NA,6
1,1991,5,2,9999,NA,6
1,1935,1,1,9999,NA,6
2,1940,1,1,9999,NA,6
2,1942,3,2,76.7,941,2
1,1933,1,1,9999,NA,2
2,1938,1,1,9999,NA,2
1,1975,3,1,9999,873,2
1,1947,3,2,9999,NA,2
1,1988,5,1,190,930,2
1,1997,0,1,9999,NA,2
1,1938,1,1,60,999,2
2,1948,1,1,83,941,2
2,1953,3,1,105,941,2
1,1997,0,1,9999,NA,2
1,2000,0,1,9999,NA,2
2,1927,2,1,9999,NA,2
1,1942,1,1,100,248,4
2,1952,1,1,9999,NA,4
2,1919,2,1,9999,NA,4
1,1940,1,1,9999,NA,7
2,1939,1,1,20,941,7
2,1955,3,2,9999,NA,7
2,1990,5,2,60,313,7
1,1964,1,1,9999,NA,7
2,1957,1,1,9999,NA,7
1,1967,1,1,857.5,799,7
2,1971,1,1,166.6,421,7
1,1973,1,2,9999,521,7
2,1976,1,2,60,951,7
1,2002,0,2,9999,NA,7
2,2006,0,2,9999,NA,7
1,1936,1,1,9999,NA,7
2,1945,1,1,9999,NA,7
2,1938,3,1,9999,NA,7
2,1934,2,1,9999,NA,2
1,1932,2,2,9999,NA,7
1,1977,1,2,475.7,312,7
2,1980,1,2,9999,NA,7
1,2009,0,2,9999,NA,7
2,2014,0,2,9999,NA,7
1,1984,5,1,146.2,521,7
1,1985,5,1,9999,NA,7
2,1966,3,1,9999,NA,7
1,1959,1,2,9999,630,7
2,1967,1,2,9999,991,7
1,1989,5,2,120,245,7
1,1990,5,2,153,422,7
1,1970,1,2,458.3,411,7
2,1975,1,2,9999,NA,7
1,2007,0,2,9999,NA,7
2,2009,0,2,9999,NA,7
1,1959,1,1,9999,521,7
2,1961,1,1,258.3,953,7
2,1936,2,1,9999,NA,7
1,1952,1,1,9999,772,7
2,1955,1,1,9999,NA,7
1,1959,1,1,9999,721,1
2,1961,1,1,9999,NA,1
1,1986,5,2,9999,NA,1
1,1998,0,2,9999,NA,1
2,1944,2,1,9999,NA,1
1,1972,1,2,418,411,1
2,1972,1,2,9999,NA,1
2,2007,0,2,9999,NA,1
1,2009,0,2,9999,NA,1
1,1956,1,1,646.1,131,1
2,1958,1,1,9999,NA,1
1,1974,1,2,566.7,510,1
2,1980,1,2,9999,NA,1
2,2008,0,2,9999,NA,1
2,2012,0,2,9999,NA,1
1,1966,1,1,220,873,1
2,1970,1,1,9999,NA,1
2,2003,0,1,9999,NA,1
2,2006,0,1,9999,NA,1
2,1943,4,2,20,951,6
1,1967,1,2,9999,530,6
2,1974,1,2,250,510,6
2,2001,0,2,9999,NA,6
1,1938,1,2,9999,NA,6
2,1945,1,2,9999,NA,6
1,1942,1,1,9999,274,6
2,1950,1,1,9999,819,6
2,1944,2,1,20,999,6
2,1938,2,2,20,999,6
1,1932,1,1,9999,NA,2
2,1942,1,1,9999,NA,2
1,1961,3,2,9999,773,2
1,1952,1,1,146.3,941,6
2,1952,1,1,9999,NA,6
1,1937,1,2,9999,611,6
2,1932,1,2,9999,NA,6
1,1969,1,2,9999,NA,6
2,1969,1,2,9999,NA,6
2,2002,0,2,9999,NA,6
2,2004,0,2,9999,NA,6
2,1978,5,2,56,953,6
2,1945,2,2,9999,611,6
1,1934,1,1,9999,NA,6
2,1938,1,1,9999,NA,6
1,1928,1,2,9999,611,6
2,1932,1,2,9999,NA,6
1,1944,1,1,9999,611,6
2,1948,1,1,9999,521,6
2,1959,2,1,108.8,941,2
1,1980,1,1,265,892,2
2,1981,1,1,9999,NA,2
2,1942,3,2,9999,NA,2
2,1944,2,2,9999,NA,5
1,1971,3,2,9999,792,7
1,2000,0,1,9999,NA,7
2,2002,0,1,9999,NA,7
1,1955,1,2,9999,NA,2
2,1955,1,2,9999,NA,2
2,1955,2,1,9999,441,1
1,1980,5,1,9999,442,1
1,1964,1,1,9999,141,1
2,1965,1,1,9999,NA,1
2,1992,5,1,60,953,1
1,1999,0,1,9999,NA,1
2,1937,2,1,9999,NA,1
2,1988,5,1,9999,286,1
2,1938,2,2,9999,NA,7
2,1935,2,2,20,941,7
1,1951,5,2,9999,NA,7
1,1960,5,1,9999,873,7
2,1939,2,1,9999,NA,7
2,1962,5,2,375,243,7
1,1960,1,1,342.1,313,7
2,1965,1,1,573.2,252,7
1,1992,5,1,9999,NA,7
1,1943,1,2,9999,991,7
2,1950,1,2,9999,991,7
2,1954,1,1,9999,NA,7
2,1980,5,2,9999,NA,7
1,1947,2,1,60,313,7
2,1942,2,1,9999,611,7
2,1932,2,2,9999,NA,7
1,1937,1,1,9999,NA,7
2,1943,1,1,9999,NA,7
1,1952,1,1,9999,611,7
2,1958,1,1,9999,441,7
2,1947,2,1,9999,991,7
1,1946,1,1,50,151,4
2,1949,1,1,48,421,4
1,1946,1,1,9999,NA,7
2,1941,1,1,9999,NA,7
1,1934,1,1,9999,NA,3
2,1939,1,1,9999,NA,3
2,1965,5,1,9999,NA,3
1,1966,1,2,541.6,411,7
2,1970,1,2,433.3,320,7
1,1996,5,2,9999,NA,7
1,1999,0,2,9999,NA,7
2,1934,2,2,9999,NA,1
2,1940,2,2,9999,NA,1
2,1971,3,2,9999,NA,1
2,2005,0,2,9999,NA,1
1,1965,1,1,540,245,1
2,1970,1,1,75,259,1
2,2002,0,1,9999,NA,1
2,1960,1,1,130,941,1
1,1957,1,1,9999,NA,1
1,1979,5,1,300,521,1
2,1932,2,2,9999,NA,1
2,1979,5,2,222.5,313,1
1,1976,1,2,708.3,254,1
2,1977,1,2,9999,NA,1
2,2012,0,2,9999,NA,1
1,1964,1,2,470.8,871,1
2,1963,1,1,9999,NA,1
2,1985,5,2,158.5,313,1
2,1989,5,2,9999,NA,1
2,1925,2,1,9999,NA,1
1,1976,1,2,376.7,312,1
2,1977,1,2,9999,NA,1
1,2009,0,2,9999,NA,1
2,2012,0,2,9999,NA,1
2,1930,2,2,9999,NA,6
1,1941,1,2,9999,NA,6
2,1942,1,1,9999,NA,6
2,1944,3,1,9999,NA,6
1,1943,2,2,9999,521,6
1,1961,1,2,192.5,231,6
2,1962,1,2,55,421,6
2,1991,5,2,9999,NA,6
2,1934,2,2,9999,NA,6
1,1964,3,2,9999,NA,6
1,1970,5,2,121.7,521,6
1,1947,1,1,9999,NA,6
2,1949,1,1,9999,NA,6
1,1960,1,2,9999,NA,6
2,1964,1,2,9999,NA,6
1,1945,1,1,9999,NA,6
2,1947,1,1,9999,NA,6
2,1944,2,1,9999,NA,6
1,1946,1,1,9999,730,6
2,1947,1,1,9999,930,6
1,1946,2,2,150,930,6
1,1934,1,2,9999,NA,6
2,1933,1,2,9999,NA,6
1,1940,2,1,9999,NA,6
2,1954,2,2,9999,NA,6
1,1957,5,2,9999,910,5
1,1956,3,2,242.5,873,2
1,1945,1,1,9999,NA,2
2,1952,1,1,80,941,2
2,1974,3,2,75.2,930,2
1,2000,0,2,9999,NA,2
2,1975,3,2,300,530,2
1,2004,0,2,9999,NA,2
1,1952,1,2,9999,NA,2
2,1954,1,2,110,442,2
1,1966,5,2,9999,611,2
1,1934,1,2,9999,NA,2
2,1938,1,2,9999,NA,2
2,1926,2,2,9999,NA,2
2,1934,2,1,20,941,7
2,1936,2,2,9999,NA,7
2,1937,2,1,9999,NA,1
1,1967,1,1,200,922,7
2,1969,1,1,9999,441,7
1,2002,0,1,9999,NA,7
2,1934,2,1,20,999,7
1,1937,1,2,9999,611,7
2,1940,1,2,9999,611,7
1,1940,1,2,9999,611,7
2,1948,1,2,9999,611,7
1,1971,1,2,9999,922,7
2,1978,1,1,9999,NA,7
1,2002,0,1,9999,NA,7
1,2010,0,1,9999,NA,7
1,1980,5,2,281.6,510,7
2,1956,3,2,9999,NA,7
1,1952,1,1,9999,NA,7
2,1957,1,1,9999,NA,7
2,1938,2,1,9999,611,7
2,1942,2,2,9999,611,7
2,1930,2,1,9999,NA,7
2,1934,1,1,9999,611,7
1,1941,1,2,9999,611,7
2,1949,1,2,9999,611,7
1,1938,1,2,9999,611,7
2,1938,1,1,9999,NA,7
2,1957,2,2,9999,611,7
1,1971,1,2,9999,NA,3
2,1974,1,2,9999,NA,3
1,1925,2,1,9999,NA,1
2,1930,2,1,9999,NA,3
1,1943,1,2,9999,630,3
2,1943,1,2,9999,NA,3
2,1998,0,2,9999,NA,3
2,2001,0,2,9999,NA,3
2,1940,2,1,9999,NA,3
1,2001,0,2,9999,NA,3
1,1962,5,2,9999,910,3
2,1939,3,2,9999,NA,3
1,1932,1,1,9999,NA,1
2,1940,1,1,9999,NA,1
1,1951,5,2,9999,NA,1
2,1964,3,2,9999,NA,1
2,1942,2,2,9999,611,3
2,1936,2,2,9999,NA,3
1,1967,3,2,187,743,3
1,1995,5,2,9999,NA,3
2,1996,5,2,9999,NA,3
2,1946,2,1,9999,NA,3
1,1941,1,1,9999,611,3
2,1952,1,1,9999,NA,3
1,1953,1,1,9999,NA,3
2,1952,1,1,80,941,3
2,1981,5,1,9999,NA,3
1,1934,2,1,9999,NA,3
2,1952,2,1,9999,432,3
2,1980,5,1,193,253,3
1,1981,1,1,9999,521,3
2,1982,1,1,9999,NA,3
1,2013,0,1,9999,NA,3
2,2013,0,1,9999,NA,3
2,1954,3,1,110,941,3
1,1943,1,1,9999,NA,3
2,1946,1,1,9999,NA,3
2,1957,3,1,9999,NA,3
1,1941,1,1,95,942,3
2,1945,1,1,9999,NA,3
2,1948,2,2,9999,NA,3
1,1967,1,1,9999,NA,3
2,1970,1,1,9999,NA,3
1,1996,5,1,9999,NA,3
1,2006,0,1,9999,NA,3
1,1947,1,1,114,941,3
2,1954,1,1,9999,NA,3
1,1959,1,1,9999,259,3
2,1960,1,1,9999,NA,3
2,1988,5,1,180,252,3
2,1985,5,1,145,241,3
1,1958,3,1,86.3,910,2
1,1997,0,1,9999,NA,2
1,1964,1,2,356.7,873,2
2,1970,1,1,137.7,930,2
2,1991,5,2,9999,NA,2
1,1995,5,2,95,953,2
1,1976,1,2,9999,875,2
2,1977,1,2,9999,NA,2
2,2005,0,2,9999,NA,2
1,2009,0,2,9999,NA,2
1,1949,3,2,9999,873,2
1,1986,5,2,9999,NA,2
1,1950,1,1,9999,NA,2
2,1947,1,2,9999,NA,2
1,1950,1,1,120,942,2
2,1950,1,1,9999,NA,2
1,1934,1,1,9999,NA,2
2,1938,1,1,9999,NA,2
2,1945,2,2,9999,941,4
1,1945,1,2,9999,NA,4
2,1954,1,1,9999,630,4
2,1938,2,2,9999,NA,4
2,1947,2,2,9999,NA,4
2,1936,2,1,9999,NA,4
2,1966,3,1,145,421,2
1,1962,1,2,437.5,761,4
2,1967,1,2,35.4,521,4
1,1995,5,1,9999,NA,4
1,1997,0,1,9999,NA,4
1,1972,3,2,233.3,762,4
1,1995,5,2,9999,NA,4
1,1970,1,1,180,248,2
2,1976,1,1,9999,NA,2
2,2010,0,1,9999,NA,2
1,2012,0,1,9999,NA,2
2,1944,2,1,9999,NA,4
2,1934,2,2,9999,NA,4
1,1955,1,1,514,248,2
2,1957,1,1,9999,NA,2
1,1985,5,1,9999,NA,2
1,1987,5,1,9999,NA,2
1,1943,1,2,9999,NA,4
2,1951,1,2,9999,NA,4
1,1980,5,2,180,799,4
2,1938,2,1,9999,NA,4
1,1953,5,1,115,922,4
2,1942,2,1,9999,NA,4
1,1975,1,2,340,235,4
